# FCI-FPGA FoM wizard dataset, derived from Zenodo record 8037239
# See data/zenodo_to_gui_csv.py for exactly how energy_long/fci/psd were derived
# (fci is 1 - Zenodo's own FCI column; psd is computed here, not published)
energy_long,fci,psd
121142,0.0491848,0.57835
125496,0.053139,0.596641
125834,0.0519884,0.582279
127597,0.0539229,0.579375
127024,0.0555726,0.589381
134320,0.0487539,0.584999
122930,0.0517066,0.587135
125299,0.0499293,0.587502
126163,0.0495928,0.592008
124676,0.0561042,0.583641
123605,0.0522029,0.577614
121539,0.0470927,0.577148
124760,0.0487234,0.586374
134953,0.0532856,0.585537
129593,0.0565368,0.585718
125262,0.0542364,0.579342
120999,0.0501327,0.574757
125633,0.0460661,0.586542
127128,0.0487933,0.587058
128996,0.0492358,0.573037
125971,0.0539307,0.563054
126265,0.0479088,0.577294
127914,0.0550144,0.581519
129107,0.0507275,0.586118
119218,0.0525927,0.582651
129640,0.0550902,0.589367
126497,0.0468621,0.579741
133431,0.0467429,0.593569
130438,0.0513895,0.576162
118266,0.0523155,0.573009
125378,0.0539756,0.576333
118904,0.0410296,0.582735
128156,0.046955,0.58458
120680,0.0514163,0.589534
116047,0.0557602,0.569571
128340,0.0491166,0.584884
127543,0.0494562,0.581494
126417,0.058297,0.568345
126692,0.0485173,0.577898
132307,0.0483344,0.596012
124429,0.0546903,0.587745
120230,0.047519,0.598166
121432,0.0458949,0.578468
127703,0.0562961,0.59528
128560,0.0484739,0.580674
129958,0.0501898,0.580145
129071,0.0552966,0.588196
129308,0.0526198,0.581615
123249,0.0483012,0.581762
127546,0.0508724,0.587035
128643,0.0539797,0.584867
126045,0.0535705,0.579147
130562,0.0533128,0.58591
133360,0.0484605,0.586026
128193,0.0547553,0.576635
124253,0.047353,0.582662
116273,0.0511848,0.578724
121001,0.0504419,0.58357
119949,0.050682,0.572981
130753,0.0542128,0.57843
131482,0.0513339,0.596519
132915,0.056404,0.590456
126806,0.0505142,0.573983
127063,0.0536741,0.589302
128878,0.0542015,0.592153
121462,0.0513413,0.5763
122795,0.0558219,0.573635
125739,0.0503981,0.576674
128541,0.0538635,0.577473
118507,0.0488443,0.591349
123017,0.0530046,0.578489
125007,0.0527844,0.569684
126982,0.0485188,0.576082
122000,0.045835,0.578438
124470,0.0520573,0.572487
123718,0.0517719,0.574359
132007,0.0470613,0.592711
132976,0.054831,0.599827
116822,0.0489143,0.579805
128179,0.0449328,0.578453
123216,0.0530946,0.583946
125552,0.0547605,0.578935
125119,0.0542721,0.581075
130137,0.0516616,0.588392
133478,0.0526576,0.586992
119396,0.0460855,0.575627
125870,0.0486156,0.580817
130174,0.0537054,0.585428
131932,0.0507475,0.573902
124619,0.0516429,0.594163
130214,0.0507559,0.588865
128437,0.0466924,0.581285
129646,0.0553087,0.576242
127281,0.051312,0.581277
134568,0.0500178,0.590534
128483,0.0501649,0.57515
122596,0.0543154,0.56696
118964,0.0522691,0.593192
129284,0.045034,0.591856
132442,0.0476338,0.573953
128191,0.046417,0.574545
132477,0.0541167,0.586306
129759,0.0525311,0.589585
123685,0.0561599,0.588895
126304,0.0492767,0.581169
122066,0.0521589,0.561323
128105,0.0497953,0.582546
128127,0.0543929,0.590453
123345,0.057595,0.585208
125149,0.0562633,0.586189
124596,0.0525826,0.568553
78918.3,0.0491493,0.59143
126838,0.0550175,0.58173
130372,0.0497661,0.584669
122732,0.0573734,0.587166
125395,0.0485265,0.574855
128030,0.0466313,0.584363
128570,0.0519931,0.591495
129277,0.0522139,0.596437
138213,0.0513996,0.589862
121448,0.0531712,0.584452
122843,0.0530726,0.580623
122773,0.0518028,0.5754
128400,0.0496547,0.584443
129743,0.0543792,0.586579
127065,0.052049,0.591902
130128,0.0518789,0.577823
124643,0.051055,0.590061
128973,0.0497413,0.584126
133318,0.0476058,0.586841
124625,0.0510302,0.581195
118005,0.0544791,0.579806
132663,0.0509065,0.581244
128122,0.0532648,0.605482
129630,0.0561264,0.589142
121384,0.0553182,0.600239
124852,0.0469276,0.568285
129317,0.0543873,0.590309
128400,0.0523969,0.570055
126801,0.0505986,0.584317
126024,0.0503444,0.588039
117140,0.0575341,0.582145
122578,0.0503367,0.590346
120631,0.0561036,0.587631
132011,0.0505987,0.576441
129675,0.0566019,0.585032
115751,0.0552427,0.57904
119016,0.0534584,0.577977
121470,0.0589478,0.581452
120778,0.0514534,0.578363
120781,0.0470065,0.571497
125544,0.0511495,0.587631
122417,0.0552861,0.583142
128540,0.0511237,0.591602
129199,0.054369,0.592892
132801,0.0484258,0.581539
133098,0.059503,0.593409
130654,0.0512064,0.58423
126673,0.0515209,0.583017
129193,0.0515398,0.585701
131341,0.0461018,0.596394
116603,0.0593935,0.582159
128662,0.0518982,0.589066
123055,0.0479169,0.577961
132685,0.0562257,0.597886
128257,0.0543429,0.588319
126760,0.0532455,0.594983
125419,0.0515994,0.573952
127879,0.0499998,0.573808
126342,0.0526935,0.591288
123099,0.0517374,0.568173
125996,0.0553384,0.587959
118617,0.050429,0.591244
128738,0.0478582,0.575922
128168,0.0478349,0.584939
122881,0.0461499,0.595808
122768,0.0510565,0.586916
122904,0.0553587,0.577739
124689,0.0465836,0.584948
124101,0.0546611,0.573328
128040,0.0482648,0.579428
121516,0.052228,0.57899
122160,0.0537181,0.573203
129972,0.0474039,0.585045
122674,0.0488431,0.576968
129776,0.0499372,0.582508
129094,0.0546064,0.590078
126294,0.046089,0.578654
128726,0.0509856,0.583992
126160,0.0444572,0.573498
121860,0.0548658,0.576268
127467,0.0524315,0.60491
130475,0.0543457,0.591129
124949,0.0530326,0.594759
122495,0.0501953,0.577832
139262,0.0527394,0.591636
65075,0.0557762,0.569604
126834,0.0504875,0.576234
131031,0.0471308,0.574097
126782,0.0567998,0.581605
128133,0.0500386,0.574766
131086,0.0536823,0.579208
129675,0.0529416,0.586108
121025,0.0523524,0.570436
128749,0.05188,0.587803
125480,0.0538909,0.580571
124714,0.0465977,0.575801
125959,0.0480733,0.57897
123610,0.0471691,0.579455
118438,0.0527597,0.575613
125928,0.0551179,0.593315
130117,0.0481005,0.586983
127938,0.0528288,0.576146
129824,0.0540279,0.583113
119891,0.0533683,0.576165
129805,0.0485321,0.585305
130549,0.051671,0.585726
127365,0.0533925,0.577934
123109,0.0536065,0.584169
123194,0.052495,0.569334
117605,0.0500289,0.579809
125916,0.0489109,0.58707
125676,0.0518381,0.580138
122916,0.050173,0.58193
124311,0.0468304,0.582804
132520,0.0486742,0.592424
127715,0.0509494,0.586818
130531,0.0495567,0.578602
124618,0.052023,0.596442
130941,0.0536054,0.603367
126799,0.0514551,0.569232
126201,0.0520439,0.588418
123767,0.0535821,0.594011
121567,0.0542445,0.577328
131355,0.0531474,0.589567
105348,0.0467532,0.577747
131429,0.0551732,0.582436
134956,0.0481973,0.585995
130704,0.0500207,0.58186
126647,0.0490615,0.571782
130871,0.0563135,0.586662
110033,0.0537083,0.576231
127906,0.0492809,0.586458
130502,0.0517929,0.583738
127154,0.0539703,0.575668
119052,0.0495855,0.580301
127163,0.0506929,0.591509
125208,0.048044,0.58553
128175,0.0496241,0.583296
127782,0.0528216,0.568895
134308,0.0472652,0.589697
124561,0.0572126,0.589526
122978,0.0474325,0.576286
125678,0.0471957,0.584148
129379,0.0542085,0.588388
129642,0.0503364,0.576885
122179,0.0506945,0.580423
127150,0.0516052,0.576898
128224,0.0503207,0.579365
129506,0.0535529,0.573429
130602,0.0536492,0.584306
127838,0.0487545,0.584415
131477,0.0483424,0.576325
101181,0.0483608,0.58463
131677,0.0507256,0.583276
127446,0.0573463,0.589752
129023,0.0533857,0.6008
132224,0.0521649,0.585601
122613,0.046346,0.582936
126887,0.05677,0.58969
124073,0.0553505,0.587537
133015,0.0525775,0.591742
112576,0.0531914,0.571467
125078,0.051129,0.584671
123555,0.0481134,0.579353
124049,0.0498627,0.589094
128452,0.0534765,0.576924
131057,0.0534297,0.580206
128798,0.0541593,0.585759
131889,0.0568502,0.611503
125823,0.0498568,0.588298
127691,0.0535036,0.590163
129184,0.0493224,0.574766
132739,0.0515119,0.581163
127529,0.0485415,0.577904
123510,0.0444117,0.575973
132208,0.0479868,0.590736
132793,0.0528922,0.585803
130831,0.0546382,0.571986
130868,0.0522548,0.577563
126085,0.0528449,0.598735
132054,0.0440097,0.592875
128229,0.0505116,0.586766
132067,0.0547093,0.584991
122437,0.050465,0.589662
121311,0.0521547,0.58559
72835,0.058246,0.575644
130248,0.0534069,0.587836
123478,0.0536712,0.585161
117504,0.0505457,0.581146
131239,0.055132,0.58291
122611,0.0519913,0.586786
126296,0.0477718,0.586337
129127,0.0534207,0.579763
127901,0.0489319,0.58609
132202,0.0464228,0.578656
130555,0.0521561,0.589349
127128,0.0481797,0.579176
124510,0.0466106,0.589607
122144,0.0464523,0.584863
124245,0.0488918,0.584539
118313,0.0533464,0.577418
123185,0.0536057,0.57615
115814,0.0432329,0.593141
97492,0.0522925,0.571852
125812,0.0590669,0.60044
122317,0.0524686,0.577496
123068,0.0507566,0.560597
130577,0.0572999,0.58732
129491,0.0500179,0.59937
126086,0.0518388,0.589098
122489,0.0580027,0.575941
126921,0.0518028,0.57576
128556,0.050366,0.594507
128788,0.0521375,0.576948
126395,0.0473148,0.580288
129275,0.0542051,0.585322
59668.3,0.0558464,0.590442
118262,0.0586594,0.564657
124584,0.0476459,0.581435
132995,0.0562047,0.582582
126572,0.0508335,0.584968
124810,0.0497453,0.574701
118803,0.055568,0.582582
124677,0.0529458,0.588228
125231,0.0504405,0.580966
130469,0.0524068,0.590945
129972,0.0491601,0.573462
126312,0.0466897,0.58158
126050,0.0498042,0.578278
118205,0.0528212,0.572002
125957,0.0509985,0.597795
125149,0.052416,0.585275
127896,0.0527076,0.58571
124761,0.0493279,0.588682
127926,0.0454221,0.580695
128179,0.0444371,0.585447
121868,0.05397,0.570334
125391,0.0542041,0.582981
132825,0.0498764,0.582906
123566,0.0503098,0.589624
117980,0.0494327,0.580424
127701,0.0485625,0.577286
130888,0.0524443,0.581898
118432,0.0535653,0.560241
127684,0.0541826,0.581079
124343,0.0547616,0.595687
122854,0.0535192,0.571443
121127,0.055083,0.581262
127704,0.0472892,0.568303
125632,0.0480486,0.586909
127785,0.0524727,0.573514
117567,0.0513105,0.60101
123015,0.0550348,0.591111
123913,0.0520421,0.584148
119984,0.0513114,0.58444
125096,0.0462645,0.577992
118545,0.0510787,0.574356
131726,0.0540448,0.588323
125323,0.050148,0.595856
131220,0.0490409,0.570313
127350,0.0501403,0.577271
59607.3,0.0494815,0.582842
127254,0.0541434,0.574289
120990,0.047025,0.589351
122206,0.0531714,0.578609
122868,0.0465413,0.590146
126361,0.0537453,0.576792
121762,0.0474805,0.589589
135914,0.0510281,0.59708
118315,0.0584849,0.565981
122575,0.0547207,0.575142
114145,0.0489504,0.586285
127875,0.0486818,0.577345
59856,0.0545291,0.56686
127826,0.0509433,0.577605
125611,0.0557839,0.578926
123402,0.0440375,0.586939
124495,0.0508289,0.576999
125108,0.0484892,0.577577
129547,0.0440505,0.582364
120134,0.0553338,0.570871
127190,0.0519718,0.582652
121888,0.0524494,0.596334
135948,0.0577958,0.595135
124933,0.0503664,0.563778
123868,0.0559439,0.585741
128383,0.0560159,0.583605
129224,0.0511628,0.575547
124066,0.0463831,0.600321
126059,0.049161,0.573343
132254,0.0482966,0.577257
122790,0.0504444,0.582576
128838,0.0501105,0.594844
128720,0.0479686,0.583631
133400,0.0478805,0.590225
131269,0.0542594,0.590147
131577,0.0500584,0.581451
130279,0.0529124,0.582128
117493,0.0531034,0.581839
128839,0.0532945,0.580542
129291,0.0482408,0.579263
123731,0.050558,0.586219
123680,0.0544875,0.579807
128238,0.0578644,0.598274
123855,0.0535423,0.585616
121936,0.055367,0.589674
121421,0.0522159,0.580596
121149,0.0574214,0.572766
123394,0.057188,0.598575
130132,0.0470619,0.583116
122126,0.0512589,0.585895
127384,0.051918,0.584355
128631,0.0499313,0.581454
132421,0.0482823,0.58089
117690,0.0543273,0.574411
127831,0.0450819,0.565782
131273,0.051427,0.590049
127228,0.0482667,0.577554
128099,0.0490786,0.592112
130090,0.0525668,0.579176
125481,0.0529587,0.587511
129157,0.0558502,0.582276
128592,0.0467635,0.593641
112859,0.0500106,0.577366
113992,0.0469552,0.595331
125320,0.0510978,0.592025
123774,0.0480935,0.583406
120058,0.0523343,0.579562
119658,0.0488049,0.581298
124559,0.0514627,0.588424
128497,0.0510317,0.575021
121617,0.0534625,0.583541
124529,0.0448439,0.565523
128406,0.0530243,0.59109
129473,0.052214,0.58949
121629,0.0513601,0.573983
129668,0.0498827,0.582654
130650,0.0538235,0.589058
127971,0.0572391,0.582452
130957,0.0463358,0.580256
124986,0.0561303,0.587602
131006,0.0549689,0.592274
134238,0.0548005,0.594206
132571,0.0596845,0.596243
123853,0.0523323,0.572763
131464,0.0560783,0.584179
129611,0.0496893,0.578508
128642,0.0543885,0.574758
127449,0.0463644,0.590287
127974,0.0501097,0.579329
133933,0.0482553,0.590915
130383,0.0546628,0.584167
131548,0.0476388,0.586417
129725,0.0534449,0.581122
113675,0.057405,0.585714
126421,0.0522059,0.578575
114792,0.0473711,0.585237
125658,0.0470334,0.574699
132363,0.0502747,0.590059
128591,0.0518996,0.587992
135831,0.0486726,0.585986
121716,0.0541761,0.580195
128322,0.0541151,0.575946
128778,0.052752,0.585073
118298,0.0500624,0.582656
123906,0.0505486,0.578874
130346,0.0477097,0.582818
129413,0.0493958,0.583616
126530,0.0512457,0.588904
129145,0.0560578,0.58286
122192,0.0552294,0.594479
126580,0.0482736,0.585879
121742,0.0482521,0.581258
122022,0.049895,0.587181
126452,0.0535234,0.580517
126046,0.0511411,0.584211
124091,0.0498217,0.589805
127129,0.0495232,0.575931
126501,0.0543719,0.577233
125309,0.0476173,0.582137
126438,0.0523757,0.586655
124176,0.0542489,0.580438
131495,0.0488988,0.578813
133868,0.0464579,0.581629
127352,0.0532352,0.592975
113642,0.0511164,0.563546
129995,0.0508176,0.582596
126318,0.0476274,0.58002
125667,0.0553034,0.585623
126262,0.0481764,0.582788
125042,0.0483221,0.574827
127188,0.0559506,0.577999
112817,0.0575378,0.586884
117253,0.0520193,0.577849
132849,0.05976,0.581766
127288,0.0561611,0.566373
127619,0.0498404,0.592392
130873,0.0500441,0.585281
127001,0.0502328,0.579763
127028,0.0494174,0.584828
124109,0.0502601,0.572138
122995,0.050297,0.562401
128353,0.0489871,0.593465
111780,0.0444069,0.567432
129431,0.0538449,0.581399
121848,0.0481536,0.589784
130294,0.0532916,0.58751
128380,0.0478523,0.582135
129512,0.0515465,0.587309
127167,0.0497583,0.584786
125368,0.0575615,0.56735
124535,0.0529157,0.570659
123629,0.0515554,0.589671
123714,0.0500194,0.585188
133740,0.0534122,0.600239
133234,0.0510591,0.595272
121497,0.053635,0.570401
121295,0.0496054,0.584492
122405,0.053383,0.569319
119219,0.0530332,0.581602
127744,0.0534636,0.595633
126708,0.050089,0.582706
124983,0.0466474,0.571242
127109,0.0470687,0.583865
125889,0.0497027,0.576548
125299,0.0507834,0.570064
132637,0.0530182,0.588783
128568,0.0503987,0.596311
132954,0.0505304,0.600441
115591,0.0498018,0.59268
129725,0.050621,0.579769
126752,0.0486205,0.587237
120954,0.0459075,0.589158
131135,0.0556816,0.579899
118955,0.0527391,0.569287
126623,0.0527388,0.593569
118431,0.047837,0.601738
125102,0.0553325,0.580491
126931,0.052098,0.595982
123661,0.0510575,0.594808
122479,0.0533555,0.576038
133348,0.057992,0.596151
126794,0.0523618,0.569235
118762,0.0481384,0.577293
126800,0.0545578,0.585201
123185,0.0494992,0.587454
134760,0.0500831,0.589923
111471,0.0498468,0.580165
128107,0.0492836,0.579325
129417,0.0584616,0.586395
131948,0.048569,0.585947
120377,0.0503867,0.575737
133683,0.0483763,0.581776
114301,0.0547736,0.591408
108605,0.0522348,0.584241
129823,0.0532458,0.577236
128929,0.0559432,0.574258
131769,0.0515174,0.569432
127049,0.0490659,0.581122
124116,0.0517089,0.573822
132255,0.0545978,0.592749
124672,0.0497748,0.569358
133122,0.0461283,0.582488
121365,0.0524548,0.580184
90077.7,0.0561072,0.585032
131717,0.0528855,0.593412
120043,0.0510548,0.58292
127944,0.0514317,0.585729
132629,0.0477032,0.584378
126839,0.0483796,0.575891
125907,0.0613667,0.593724
119800,0.0525385,0.602792
126760,0.0478824,0.579784
136007,0.047396,0.590227
122242,0.0508439,0.566414
124320,0.054588,0.567576
132711,0.0502267,0.595892
127833,0.0502016,0.593606
124565,0.0512558,0.573283
125386,0.053256,0.580631
130128,0.0530443,0.585523
128007,0.0481645,0.581773
126406,0.0521215,0.575677
122000,0.0470685,0.578873
119289,0.0551814,0.578708
118467,0.0507587,0.591333
131338,0.0544196,0.596484
122639,0.0532316,0.576656
128713,0.0513159,0.576208
126840,0.0491164,0.582801
122163,0.05094,0.579566
129953,0.0494906,0.591868
126186,0.0506378,0.581578
124528,0.0504903,0.591843
131974,0.0503569,0.575292
125924,0.0540403,0.592691
123853,0.0509641,0.587426
116113,0.0470702,0.585529
126504,0.0568426,0.584017
118824,0.0478967,0.585239
121550,0.0530761,0.588626
132502,0.0456656,0.577161
121802,0.0486944,0.569428
123486,0.0507975,0.566999
117425,0.053528,0.564135
129669,0.0527957,0.586652
128722,0.0486686,0.580356
124649,0.047406,0.591669
123966,0.0550482,0.596974
122985,0.0517463,0.581213
121930,0.0532227,0.57435
126439,0.0561036,0.575938
129585,0.0537664,0.574021
130331,0.0457965,0.583081
125084,0.0511771,0.57389
135502,0.0522803,0.591991
104289,0.0510957,0.586313
121757,0.0528045,0.578858
120090,0.049306,0.587838
124533,0.0535148,0.565645
116231,0.0532419,0.592153
123771,0.051004,0.575219
128362,0.0446754,0.595102
125486,0.0506548,0.578403
119222,0.0507711,0.57257
122249,0.0505998,0.592238
121217,0.0543009,0.576647
117631,0.0514773,0.568617
132186,0.0530599,0.587649
127264,0.0533603,0.577818
124995,0.052936,0.572779
123754,0.0500462,0.570935
133022,0.0579973,0.590286
129966,0.0536782,0.570926
117781,0.0498381,0.592256
126382,0.0572092,0.581997
116980,0.0505012,0.594674
123874,0.0535965,0.578931
126417,0.0516949,0.587374
124268,0.0497514,0.589021
131648,0.0497531,0.589394
125464,0.0578008,0.571268
123361,0.0514192,0.593417
121355,0.0535239,0.580779
132781,0.0530173,0.586861
129585,0.0545493,0.585195
129390,0.0475724,0.592561
127594,0.0533858,0.592846
129326,0.0497168,0.57865
130343,0.0548114,0.577093
126817,0.0508584,0.592775
130660,0.0516252,0.586293
129355,0.0529942,0.582679
119794,0.0580788,0.573589
121721,0.0509277,0.573541
130679,0.0571333,0.584888
122638,0.0510349,0.584329
130172,0.050742,0.593749
125182,0.0508614,0.576405
130503,0.0457673,0.592818
125428,0.0529433,0.584243
130045,0.0528651,0.580976
130708,0.0561191,0.600296
129579,0.0504786,0.59182
123541,0.0494751,0.579278
128761,0.054023,0.590299
126648,0.0511848,0.581482
127412,0.0497546,0.579415
129754,0.0482884,0.574044
132119,0.0499936,0.58341
135989,0.0529062,0.59496
123313,0.0560867,0.591848
126581,0.0517982,0.578148
132207,0.0523463,0.579765
129809,0.0476083,0.590013
129633,0.0529036,0.583713
121105,0.0472685,0.589063
123034,0.0502061,0.568131
123137,0.0511295,0.572159
124585,0.0505399,0.575467
130746,0.0463687,0.576943
130961,0.0564694,0.584235
129264,0.0473107,0.571393
126198,0.0538756,0.575461
130885,0.050727,0.586263
124025,0.0471026,0.572808
131156,0.0526962,0.592249
119547,0.0507506,0.590061
122198,0.053919,0.585947
125318,0.0487267,0.582634
121924,0.0578395,0.57574
127580,0.0502847,0.58747
120808,0.0528929,0.58576
133266,0.0515687,0.598945
120189,0.0485853,0.592462
124378,0.0558159,0.568292
128892,0.0534945,0.587077
124393,0.051615,0.573838
120908,0.0527027,0.571902
126289,0.0459291,0.576372
124698,0.0550715,0.574813
127932,0.0507395,0.568439
125647,0.0523467,0.581299
127319,0.0531854,0.589166
130291,0.0604708,0.586479
123523,0.0578877,0.585114
128467,0.0490888,0.579339
128333,0.0554663,0.591138
124697,0.0521465,0.578667
129067,0.0525258,0.580156
122923,0.0524416,0.58886
125378,0.0498975,0.577665
131334,0.0494058,0.58762
129377,0.0473004,0.583979
125042,0.0494119,0.58404
118777,0.0461599,0.57528
123561,0.0523812,0.57266
124616,0.0523408,0.578324
116870,0.0553071,0.573231
130125,0.0529665,0.574036
130497,0.0542606,0.580308
124821,0.0495103,0.576746
133747,0.0547096,0.607363
124483,0.0488211,0.582694
131409,0.049373,0.602375
133894,0.0523205,0.579634
117358,0.0570326,0.573911
126812,0.0483527,0.58614
123355,0.05054,0.581229
119967,0.0498294,0.589941
126620,0.0608509,0.574526
120434,0.0504889,0.572915
131704,0.0527898,0.593543
131551,0.0503207,0.598479
123042,0.0533935,0.582333
127171,0.0526347,0.586742
125767,0.049235,0.583158
74118.3,0.0552995,0.585343
124312,0.0530853,0.567519
121583,0.050642,0.581105
127503,0.0520939,0.584775
133326,0.0509152,0.587147
127290,0.054005,0.575179
120969,0.0547898,0.573957
128593,0.0586874,0.586583
127544,0.0466693,0.577891
125113,0.0527891,0.587257
124983,0.0496482,0.587496
126582,0.0546943,0.574707
131523,0.0479934,0.583621
126525,0.0569654,0.592247
132919,0.0502254,0.581881
126710,0.0587086,0.581474
129201,0.0547478,0.581551
128690,0.0529193,0.582978
123485,0.0562707,0.570669
128225,0.0511145,0.585475
128850,0.0597211,0.589177
125923,0.0518393,0.585477
129117,0.0475126,0.58538
131035,0.0536784,0.573671
129682,0.0485239,0.577278
132098,0.0518572,0.598203
125032,0.0499242,0.590029
124777,0.0536914,0.578917
129162,0.050634,0.595632
132894,0.0495241,0.597668
126391,0.0542061,0.582957
129496,0.0485501,0.578917
129123,0.0503527,0.586526
120541,0.0512922,0.586979
131710,0.0506394,0.603071
122388,0.0545831,0.567682
130468,0.050288,0.581893
126970,0.0557454,0.589627
120192,0.0516877,0.569069
132965,0.0528578,0.581604
126925,0.053916,0.589202
123826,0.0521237,0.584506
130230,0.0547346,0.586931
125674,0.0508656,0.570341
129170,0.0525286,0.583882
127140,0.0567743,0.579597
130328,0.0498307,0.577009
126321,0.0518192,0.582694
126500,0.0458624,0.587731
129879,0.0521201,0.586061
130581,0.0551874,0.588466
126451,0.0607123,0.582047
122030,0.0541676,0.586872
127888,0.0498368,0.584445
121498,0.0539694,0.589479
120017,0.0563689,0.58243
128786,0.0586687,0.588247
131022,0.0529977,0.581544
117302,0.0526157,0.576661
100015,0.0501282,0.583758
118930,0.0515395,0.589754
123218,0.0519147,0.576584
131145,0.0539906,0.577136
130408,0.0509645,0.573159
125151,0.0524505,0.573755
131164,0.0490952,0.596188
138069,0.0528158,0.592342
116927,0.053286,0.577227
120442,0.047932,0.59062
121679,0.056473,0.580659
126497,0.0504344,0.585037
130172,0.05888,0.573011
121509,0.0484929,0.577418
125196,0.0510153,0.579431
131608,0.0515444,0.592559
130552,0.0496519,0.583365
130235,0.049355,0.591841
122277,0.0478776,0.572045
126233,0.049678,0.573633
125449,0.0527371,0.578155
139621,0.0504338,0.593381
126287,0.0500639,0.584569
125176,0.0552531,0.584302
132381,0.0537769,0.610379
125526,0.0530455,0.588113
127349,0.0505682,0.568544
116247,0.048335,0.593672
130232,0.0573402,0.583969
100851,0.0466074,0.574555
126452,0.0524904,0.600876
129256,0.0512188,0.593036
132046,0.0513142,0.589949
127473,0.0557693,0.589968
131311,0.0517018,0.580401
132039,0.0507448,0.59362
128315,0.0540006,0.582095
130689,0.0503472,0.581109
121698,0.0506493,0.577688
131917,0.052996,0.59559
122717,0.0497424,0.580201
128925,0.0519649,0.578018
116272,0.0555686,0.581872
127346,0.0472905,0.581012
125054,0.0524135,0.574244
135366,0.0564505,0.596908
118964,0.0535601,0.579633
123281,0.0513194,0.575421
120686,0.050611,0.585913
110830,0.0491308,0.572458
131398,0.0565023,0.585785
97453,0.0546986,0.586744
125223,0.0501524,0.579315
126951,0.0525019,0.587656
126684,0.0512615,0.574378
120524,0.0568981,0.574616
129131,0.0490088,0.577034
126185,0.0499452,0.579534
111772,0.0464099,0.581751
126123,0.0532526,0.575688
131086,0.0513263,0.585025
127741,0.044221,0.576514
117414,0.0431156,0.582397
126365,0.0498789,0.576655
124315,0.0563791,0.590994
129285,0.0488949,0.594157
124555,0.0515906,0.570864
131553,0.0509303,0.601583
130178,0.047534,0.580766
119648,0.052516,0.57222
123724,0.0553635,0.578291
130089,0.0500178,0.58282
123167,0.0471091,0.595553
123480,0.0530828,0.578973
130593,0.0551343,0.586635
130907,0.0474821,0.588509
132737,0.056656,0.59633
131986,0.0491273,0.594275
122914,0.0464277,0.585979
128849,0.0534796,0.586419
128772,0.0501165,0.583096
123619,0.0490357,0.58891
124923,0.0475514,0.569499
130701,0.0520884,0.59078
128089,0.0460746,0.568359
129980,0.0526196,0.574854
130720,0.0515935,0.590835
125283,0.051967,0.585854
122035,0.0533404,0.579096
120541,0.0500076,0.588651
120767,0.050765,0.580564
122567,0.0536064,0.579332
128414,0.0505804,0.599615
128666,0.052478,0.589375
130676,0.0471556,0.585111
122201,0.0553706,0.565941
76095,0.0548833,0.586609
124240,0.0504457,0.594901
122039,0.0554921,0.579725
131817,0.0523491,0.589367
130370,0.053929,0.592448
125209,0.0498787,0.585097
124561,0.0542448,0.573153
130059,0.0476639,0.584004
122301,0.0467898,0.59311
126075,0.0480332,0.581547
128861,0.0556145,0.589472
125335,0.0554022,0.583117
126762,0.0522699,0.584513
125605,0.0496883,0.572804
121836,0.0475379,0.590088
124658,0.0521392,0.587395
133782,0.0522061,0.587684
118128,0.0552502,0.587845
125565,0.0477296,0.566738
131428,0.0484426,0.59789
127272,0.0494056,0.581353
123973,0.0495515,0.577372
127097,0.053398,0.586107
129852,0.0472217,0.590469
119038,0.0517418,0.567621
114413,0.0490685,0.563892
123972,0.0453328,0.582329
133128,0.0554029,0.595484
124126,0.0554712,0.569514
129809,0.0472601,0.586327
127576,0.054031,0.584914
118905,0.0487469,0.573231
129884,0.0485125,0.590319
127507,0.0493339,0.57667
132942,0.0561923,0.593812
125902,0.0516408,0.571687
119659,0.050018,0.577846
127176,0.048624,0.589152
119276,0.0573408,0.587645
124379,0.049585,0.578751
124925,0.0598431,0.579756
127535,0.0552067,0.593417
120477,0.0527871,0.58739
128036,0.0474639,0.583105
132144,0.0505001,0.58367
124090,0.0578161,0.573942
130854,0.0553955,0.595499
128409,0.0537314,0.574855
126260,0.0569722,0.5766
117290,0.0529376,0.571609
127618,0.0462911,0.586853
123122,0.0463339,0.57653
129877,0.0495946,0.58212
127054,0.0474992,0.570636
120157,0.0555541,0.574744
132591,0.0560475,0.582162
127941,0.0478496,0.587978
135106,0.0525436,0.590806
127365,0.052676,0.575959
132242,0.0540925,0.583964
131772,0.0556507,0.589401
107721,0.0472084,0.574823
128792,0.0551304,0.586841
129194,0.0480982,0.600976
125120,0.0568994,0.586745
126839,0.0536545,0.58145
124706,0.0518148,0.578885
133282,0.0503576,0.581804
110785,0.0563267,0.586117
121034,0.0588047,0.579287
131224,0.0521917,0.578667
117750,0.0545206,0.573104
123844,0.0563894,0.570843
123850,0.0557212,0.579802
128825,0.0530932,0.59027
124905,0.0573724,0.57043
114149,0.0528151,0.57654
123429,0.0481943,0.566532
126513,0.0572635,0.586789
129162,0.0493742,0.588931
128755,0.0480439,0.585204
131901,0.0498461,0.590742
123565,0.0551372,0.59393
134114,0.0486566,0.607308
125876,0.0501932,0.579018
125054,0.0557103,0.569406
128740,0.0488857,0.596392
119527,0.0500683,0.579539
128483,0.0491162,0.571803
126993,0.0540166,0.591277
127878,0.047889,0.578849
127513,0.052406,0.571797
124352,0.0567138,0.584068
128778,0.049706,0.584576
131280,0.0542622,0.584038
